133198543209855628,-0.02587,0.968856,-0.246272,0.565132,-0.98004,-0.0731559,-0.184852,0.129761,-0.197111,0.236574,0.951409,1.41403,0,0,0,1
133198543211855665,-0.0248144,0.968792,-0.246629,0.566756,-0.980034,-0.0722581,-0.185235,0.129894,-0.197275,0.237108,0.951243,1.41996,0,0,0,1
133198543213855702,-0.0208054,0.969367,-0.244733,0.565801,-0.980727,-0.0673531,-0.183407,0.130668,-0.194272,0.2362,0.952086,1.42787,0,0,0,1
133198543215855738,-0.0178202,0.970873,-0.238932,0.561577,-0.980758,-0.0634396,-0.184632,0.130718,-0.194412,0.231045,0.953322,1.43611,0,0,0,1
133198543217855775,-0.0198166,0.971526,-0.236102,0.557546,-0.980353,-0.0652357,-0.186152,0.129873,-0.196254,0.227775,0.953731,1.444,0,0,0,1
133198543219855812,-0.00895417,0.96943,-0.245204,0.553902,-0.982687,-0.0539117,-0.177259,0.131715,-0.185059,0.239371,0.953129,1.45328,0,0,0,1
133198543221855848,-0.00203335,0.971873,-0.235497,0.555809,-0.980256,-0.0485003,-0.191692,0.129619,-0.197722,0.230458,0.952783,1.45564,0,0,0,1
133198543223855884,0.00668663,0.973709,-0.227697,0.55552,-0.98079,-0.0380058,-0.191328,0.131135,-0.194952,0.224602,0.95475,1.44872,0,0,0,1
133198543225855921,0.00674963,0.974689,-0.223464,0.55661,-0.979748,-0.0382763,-0.196544,0.131644,-0.200122,0.220265,0.954691,1.44827,0,0,0,1
133198543227855957,-0.0103375,0.978947,-0.203851,0.561818,-0.979831,-0.0506015,-0.193314,0.132402,-0.19956,0.197741,0.959726,1.44408,0,0,0,1
133198543229855993,-0.0265412,0.982681,-0.183396,0.565854,-0.980503,-0.0613239,-0.186689,0.132799,-0.194702,0.174866,0.965149,1.44197,0,0,0,1
133198543231856029,-0.0160093,0.982105,-0.187653,0.56328,-0.978781,-0.053737,-0.197737,0.131298,-0.204282,0.180505,0.962126,1.43943,0,0,0,1
133198543233856066,-0.0119914,0.980866,-0.194313,0.561973,-0.980523,-0.0496331,-0.190032,0.132618,-0.196041,0.188249,0.962357,1.43739,0,0,0,1
133198543235856102,-0.0125891,0.979793,-0.199619,0.56245,-0.980644,-0.0511081,-0.18901,0.132479,-0.195392,0.193375,0.961472,1.43573,0,0,0,1
133198543237856137,-0.0180126,0.980899,-0.193681,0.562362,-0.980514,-0.0552299,-0.188523,0.131983,-0.195619,0.186511,0.962781,1.43412,0,0,0,1
133198543239856175,-0.0130734,0.980361,-0.196776,0.559008,-0.981158,-0.0505147,-0.186485,0.13237,-0.192762,0.19063,0.96255,1.4319,0,0,0,1
133198543241856211,-0.0132324,0.981259,-0.192239,0.557772,-0.981168,-0.0497937,-0.186628,0.132135,-0.192703,0.18615,0.963439,1.43012,0,0,0,1
133198543243856248,-0.0121455,0.98072,-0.195038,0.557261,-0.981013,-0.0494446,-0.187535,0.131957,-0.193563,0.189057,0.9627,1.43008,0,0,0,1
133198543245856283,-0.0182382,0.980693,-0.194703,0.559415,-0.980126,-0.0560101,-0.190306,0.130983,-0.197537,0.187362,0.962224,1.42933,0,0,0,1
133198543247871754,-0.0186485,0.980244,-0.196909,0.562491,-0.979616,-0.0573117,-0.19253,0.130311,-0.200012,0.189305,0.961332,1.4277,0,0,0,1
133198543249870037,-0.0169454,0.980821,-0.194175,0.563532,-0.979763,-0.0550267,-0.192449,0.130592,-0.199443,0.186985,0.961904,1.43032,0,0,0,1
133198543251870073,-0.0112685,0.979837,-0.199481,0.563557,-0.977741,-0.0525964,-0.203119,0.12863,-0.209515,0.192752,0.958619,1.43503,0,0,0,1
133198543253870110,-0.0161349,0.98241,-0.186041,0.56701,-0.978263,-0.0539827,-0.20022,0.12918,-0.206741,0.178766,0.961926,1.44112,0,0,0,1
133198543255870146,-0.00558627,0.983892,-0.178674,0.563832,-0.977218,-0.0432808,-0.207778,0.128809,-0.212165,0.173443,0.961719,1.4464,0,0,0,1
133198543257870182,-0.0104127,0.982841,-0.18416,0.56213,-0.978127,-0.0482739,-0.202328,0.128959,-0.207746,0.178025,0.961846,1.44768,0,0,0,1
133198543259870218,7.89165e-05,0.981914,-0.189327,0.557894,-0.977612,-0.0397614,-0.206624,0.128065,-0.210415,0.185104,0.959928,1.44803,0,0,0,1
133198543261870253,-0.00389469,0.980799,-0.19498,0.557996,-0.976574,-0.0456799,-0.210275,0.126876,-0.215144,0.189594,0.958002,1.45037,0,0,0,1
133198543263870290,-0.0131154,0.981614,-0.190428,0.563282,-0.975446,-0.0544325,-0.213405,0.125205,-0.219847,0.182953,0.958225,1.45077,0,0,0,1
133198543265870326,-0.0122554,0.984032,-0.177569,0.571633,-0.97391,-0.051991,-0.220901,0.124567,-0.226606,0.170228,0.958995,1.44517,0,0,0,1
133198543267870362,-0.0170174,0.983707,-0.178972,0.574492,-0.974218,-0.0565878,-0.218398,0.124979,-0.224968,0.170641,0.959308,1.44401,0,0,0,1
133198543269870398,-0.0147443,0.982772,-0.184232,0.572263,-0.975024,-0.0549678,-0.215189,0.125565,-0.221608,0.176458,0.959037,1.44602,0,0,0,1
133198543271870434,-0.0120487,0.983233,-0.181954,0.570646,-0.974484,-0.0523342,-0.218272,0.125449,-0.224134,0.174681,0.958775,1.44783,0,0,0,1
