133198518546002878,0.11026,-0.942729,-0.314809,-3.10447,-0.987235,-0.0672535,-0.144376,0.132658,0.114936,0.326709,-0.938111,1.98011,0,0,0,1
133198518546333227,0.110327,-0.942984,-0.314022,-3.10453,-0.987238,-0.0674669,-0.144255,0.132693,0.114844,0.32593,-0.938393,1.97993,0,0,0,1
133198518546990491,0.109549,-0.943445,-0.312908,-3.1047,-0.987179,-0.0665015,-0.145104,0.132696,0.116089,0.324792,-0.938634,1.9797,0,0,0,1
133198518547323469,0.109672,-0.94366,-0.312214,-3.10487,-0.98706,-0.0664297,-0.145945,0.132576,0.116982,0.32418,-0.938735,1.97968,0,0,0,1
133198518547650497,0.110033,-0.943822,-0.311596,-3.10507,-0.986964,-0.0667076,-0.146466,0.1325,0.117452,0.32365,-0.938859,1.97975,0,0,0,1
133198518547983867,0.111115,-0.943681,-0.31164,-3.10534,-0.986849,-0.0677272,-0.146774,0.132409,0.117402,0.323851,-0.938796,1.97995,0,0,0,1
133198518548639719,0.111485,-0.943258,-0.312786,-3.10589,-0.986879,-0.0680921,-0.146406,0.132512,0.1168,0.325004,-0.938473,1.98053,0,0,0,1
133198518548979835,0.111029,-0.943359,-0.312643,-3.10598,-0.986966,-0.0677905,-0.145953,0.132591,0.116492,0.324774,-0.93859,1.98079,0,0,0,1
133198518549301204,0.110989,-0.943606,-0.311911,-3.10598,-0.987015,-0.0679885,-0.145533,0.132647,0.116119,0.324013,-0.938899,1.98098,0,0,0,1
133198518549636074,0.111231,-0.943787,-0.311278,-3.10602,-0.987022,-0.0684088,-0.145284,0.132723,0.115823,0.323398,-0.939147,1.98119,0,0,0,1
133198518549960470,0.111488,-0.943812,-0.311108,-3.10604,-0.987007,-0.0687149,-0.14524,0.132785,0.115702,0.323258,-0.939211,1.98144,0,0,0,1
133198518550293522,0.111521,-0.943826,-0.311056,-3.10599,-0.987039,-0.0688537,-0.144957,0.132816,0.115397,0.32319,-0.939272,1.98168,0,0,0,1
133198518550625550,0.110909,-0.944027,-0.310664,-3.10585,-0.987161,-0.0684904,-0.144297,0.132993,0.114943,0.322679,-0.939503,1.98182,0,0,0,1
133198518550952106,0.10986,-0.944376,-0.309976,-3.10565,-0.987337,-0.0677788,-0.143431,0.133177,0.114443,0.321808,-0.939863,1.9819,0,0,0,1
133198518551281851,0.108715,-0.944679,-0.309455,-3.10549,-0.987514,-0.0669289,-0.14261,0.133337,0.114009,0.321095,-0.94016,1.98196,0,0,0,1
133198518551613492,0.107594,-0.9448,-0.309476,-3.10549,-0.987687,-0.06602,-0.141831,0.133537,0.113571,0.320925,-0.94027,1.98203,0,0,0,1
133198518551940888,0.106656,-0.944716,-0.310057,-3.1056,-0.987815,-0.0651326,-0.141346,0.133585,0.113337,0.321355,-0.940152,1.98215,0,0,0,1
133198518552274796,0.107141,-0.944281,-0.311213,-3.10589,-0.987788,-0.0654824,-0.141376,0.133621,0.11312,0.32256,-0.939765,1.9823,0,0,0,1
133198518552602597,0.107251,-0.943777,-0.312701,-3.10618,-0.987819,-0.0654869,-0.141156,0.13372,0.112742,0.324031,-0.939305,1.98243,0,0,0,1
133198518552923099,0.105862,-0.943427,-0.314228,-3.10643,-0.988104,-0.0643537,-0.139675,0.133958,0.111551,0.325276,-0.939016,1.98246,0,0,0,1
133198518553267702,0.106505,-0.942638,-0.316369,-3.10663,-0.987953,-0.0643982,-0.140715,0.133877,0.11227,0.327544,-0.938142,1.98249,0,0,0,1
