375.647,199.868,760,428
133198518776292965,590.042,589.735,0.133605,0.0305389,-0.990567,-4.34987,0.0409632,0.998502,0.0363081,0.15719,0.990189,-0.045427,0.132152,-0.0693676,0,0,0,1
133198518777958953,590.042,589.735,0.142669,0.0323472,-0.989245,-4.34582,0.0420518,0.998366,0.0387099,0.157038,0.988878,-0.0471215,0.141074,-0.0706882,0,0,0,1
133198518778292151,590.042,589.735,0.144298,0.0332893,-0.988977,-4.34499,0.0399562,0.998424,0.0394368,0.156927,0.988729,-0.0452058,0.142739,-0.0705769,0,0,0,1
133198518778625349,590.042,589.735,0.144641,0.0324319,-0.988956,-4.34402,0.0364038,0.998613,0.0380726,0.157022,0.988816,-0.0415081,0.143258,-0.0704355,0,0,0,1
133198518778958546,590.042,589.735,0.145564,0.0333912,-0.988788,-4.34299,0.0350194,0.998632,0.0388787,0.156857,0.988731,-0.0402854,0.144193,-0.070545,0,0,0,1
133198518779291744,590.042,589.735,0.14773,0.036836,-0.988344,-4.34203,0.0357004,0.998458,0.042549,0.156382,0.988385,-0.0415694,0.146185,-0.0707226,0,0,0,1
133198518779624941,590.042,589.735,0.148488,0.0371083,-0.98822,-4.34108,0.035264,0.998463,0.0427913,0.156243,0.988287,-0.0412022,0.146949,-0.0706756,0,0,0,1
133198518780291336,590.042,589.735,0.14972,0.0389094,-0.987965,-4.33935,0.0340152,0.998432,0.0444764,0.155789,0.988145,-0.0402647,0.14816,-0.0700049,0,0,0,1
133198518780624533,590.042,589.735,0.147684,0.0361619,-0.988376,-4.33842,0.0319412,0.998636,0.0413101,0.156039,0.988521,-0.0376705,0.146326,-0.0692704,0,0,0,1
133198518780957731,590.042,589.735,0.146873,0.0366764,-0.988478,-4.3375,0.0302865,0.998678,0.041555,0.155988,0.988694,-0.0360405,0.145567,-0.0687308,0,0,0,1
133198518781290928,590.042,589.735,0.145769,0.0357719,-0.988674,-4.33658,0.0300206,0.998726,0.0405619,0.156051,0.988865,-0.0355929,0.144508,-0.0682447,0,0,0,1
133198518781624126,590.042,589.735,0.144282,0.0346667,-0.988932,-4.33562,0.0314196,0.998722,0.0395939,0.156134,0.989039,-0.0367841,0.143008,-0.0677588,0,0,0,1
133198518781957323,590.042,589.735,0.14241,0.0338586,-0.989231,-4.33454,0.0324444,0.998718,0.0388539,0.156218,0.989278,-0.0376278,0.141127,-0.0672441,0,0,0,1
133198518782623718,590.042,589.735,0.138211,0.031408,-0.989907,-4.33188,0.0310665,0.998869,0.0360298,0.156451,0.989918,-0.0357325,0.137078,-0.0662415,0,0,0,1
133198518782956915,590.042,589.735,0.137234,0.0319896,-0.990024,-4.33042,0.0295367,0.998902,0.0363709,0.156321,0.9901,-0.0342332,0.136138,-0.0659759,0,0,0,1
133198518783290113,590.042,589.735,0.137447,0.0328562,-0.989967,-4.32901,0.0286257,0.998901,0.0371272,0.156056,0.990098,-0.0334411,0.136353,-0.0659301,0,0,0,1
133198518783956508,590.042,589.735,0.135418,0.0318094,-0.99028,-4.32609,0.0275073,0.998979,0.0358505,0.155952,0.990409,-0.0320945,0.134403,-0.066144,0,0,0,1
133198518785289298,590.042,589.735,0.127909,0.0330853,-0.991236,-4.31975,0.0322587,0.998777,0.0374998,0.155386,0.991263,-0.0367723,0.126684,-0.0679929,0,0,0,1
133198518785622495,590.042,589.735,0.126318,0.0341797,-0.991403,-4.31825,0.0323026,0.998735,0.0385482,0.155218,0.991466,-0.036894,0.125053,-0.0685968,0,0,0,1
133198518785955692,590.042,589.735,0.125487,0.0360353,-0.991443,-4.31693,0.0325564,0.998653,0.040418,0.154968,0.991563,-0.0373496,0.124144,-0.0692296,0,0,0,1
133198518786622088,590.042,589.735,0.127633,0.0422488,-0.990924,-4.31513,0.0335799,0.998336,0.0468899,0.15413,0.991255,-0.0392595,0.126001,-0.0705938,0,0,0,1
133198518787954877,590.042,589.735,0.132563,0.0476181,-0.990032,-4.31553,0.0325505,0.998098,0.0523646,0.153409,0.990642,-0.0391672,0.13076,-0.0712812,0,0,0,1
133198518788288075,590.042,589.735,0.132928,0.0471146,-0.990008,-4.31593,0.0312298,0.998175,0.0516965,0.153427,0.990635,-0.0377895,0.131213,-0.0708952,0,0,0,1
133198518788621273,590.042,589.735,0.13276,0.0467415,-0.990048,-4.31633,0.028975,0.998278,0.0510155,0.153417,0.990727,-0.0354593,0.131176,-0.0703728,0,0,0,1
133198518788954470,590.042,589.735,0.132129,0.0478126,-0.990081,-4.31677,0.0262924,0.998316,0.051719,0.153329,0.990886,-0.0328649,0.130648,-0.0698006,0,0,0,1
133198518789287667,590.042,589.735,0.130698,0.0470364,-0.990308,-4.3172,0.0241551,0.998427,0.0506101,0.153464,0.99113,-0.0305355,0.129356,-0.0692003,0,0,0,1
133198518789620865,590.042,589.735,0.128581,0.0448847,-0.990685,-4.3176,0.0220494,0.998599,0.0481051,0.153667,0.991456,-0.0280292,0.12741,-0.0685546,0,0,0,1
133198518790953654,590.042,589.735,0.117015,0.0447346,-0.992125,-4.31822,0.0181368,0.998723,0.0471713,0.153561,0.992967,-0.0235132,0.116053,-0.0677376,0,0,0,1
133198518791286852,590.042,589.735,0.116935,0.044953,-0.992124,-4.31827,0.0194753,0.998679,0.0475456,0.153521,0.99295,-0.0248814,0.115904,-0.0680137,0,0,0,1
133198518791620050,590.042,589.735,0.1177,0.0450018,-0.992031,-4.31831,0.0209976,0.998637,0.0477929,0.153441,0.992829,-0.0264554,0.116594,-0.0682333,0,0,0,1
133198518792619642,590.042,589.735,0.119559,0.0448454,-0.991816,-4.3183,0.0198609,0.998672,0.0475495,0.153367,0.99263,-0.0253832,0.118508,-0.0683575,0,0,0,1
133198518792952839,590.042,589.735,0.120404,0.045618,-0.991679,-4.31827,0.019797,0.998635,0.0483417,0.153305,0.99253,-0.0254525,0.119335,-0.0684679,0,0,0,1
