375.646,199.865,760,428
133198543463749801,590.042,589.735,-0.350242,-0.140393,0.92608,-1.48097,0.0318265,0.986349,0.161567,0.131343,-0.93612,0.0860612,-0.340993,3.64698,0,0,0,1
133198543464416196,590.042,589.735,-0.347491,-0.141311,0.926977,-1.48141,0.0323747,0.986182,0.162473,0.131119,-0.937126,0.0864682,-0.338115,3.64702,0,0,0,1
133198543464749393,590.042,589.735,-0.346757,-0.141203,0.927268,-1.4817,0.0325521,0.986197,0.162351,0.13111,-0.937392,0.0864803,-0.337374,3.64712,0,0,0,1
133198543465082590,590.042,589.735,-0.346287,-0.140528,0.927546,-1.48208,0.0324399,0.986332,0.161546,0.131218,-0.93757,0.0860306,-0.336995,3.64721,0,0,0,1
133198543465415786,590.042,589.735,-0.345953,-0.139971,0.927755,-1.48249,0.031832,0.98649,0.160703,0.131331,-0.937714,0.0851275,-0.336824,3.64729,0,0,0,1
133198543465748984,590.042,589.735,-0.345588,-0.139296,0.927992,-1.48297,0.0306255,0.986721,0.159517,0.131406,-0.937888,0.0835471,-0.336733,3.64737,0,0,0,1
133198543466082181,590.042,589.735,-0.346179,-0.139106,0.9278,-1.48352,0.0303878,0.986765,0.159286,0.131518,-0.937678,0.0833351,-0.337371,3.64753,0,0,0,1
133198543466415378,590.042,589.735,-0.347544,-0.138499,0.927381,-1.48407,0.0308127,0.98681,0.158922,0.131635,-0.937159,0.0838076,-0.338693,3.6477,0,0,0,1
133198543466748575,590.042,589.735,-0.348906,-0.138216,0.926912,-1.48461,0.0302434,0.986889,0.158544,0.131757,-0.936672,0.0833501,-0.340152,3.64776,0,0,0,1
133198543467081773,590.042,589.735,-0.349746,-0.136576,0.926838,-1.48524,0.0302818,0.987152,0.156892,0.132043,-0.936357,0.0829388,-0.341117,3.64769,0,0,0,1
133198543467414970,590.042,589.735,-0.350453,-0.135354,0.92675,-1.48593,0.0318953,0.987203,0.156245,0.132205,-0.936039,0.0843156,-0.341652,3.64753,0,0,0,1
133198543467748166,590.042,589.735,-0.350552,-0.134777,0.926797,-1.48663,0.0327364,0.987223,0.155947,0.13225,-0.935973,0.0850075,-0.341661,3.64726,0,0,0,1
133198543468081364,590.042,589.735,-0.35024,-0.13395,0.927035,-1.48751,0.0329547,0.987346,0.155116,0.132337,-0.936082,0.0848779,-0.341395,3.64689,0,0,0,1
133198543468414561,590.042,589.735,-0.351528,-0.135192,0.926367,-1.48833,0.0337546,0.987045,0.156857,0.13208,-0.93557,0.086409,-0.342411,3.64662,0,0,0,1
133198543468747758,590.042,589.735,-0.351666,-0.1349,0.926356,-1.4893,0.0333106,0.987133,0.156397,0.131941,-0.935534,0.0858571,-0.342648,3.64635,0,0,0,1
133198543469080955,590.042,589.735,-0.352631,-0.136871,0.925701,-1.49026,0.0330756,0.986804,0.158506,0.131505,-0.935179,0.0865121,-0.343451,3.64623,0,0,0,1
133198543469414152,590.042,589.735,-0.354647,-0.139455,0.924544,-1.49115,0.0339714,0.98624,0.161793,0.131008,-0.934385,0.0887874,-0.34503,3.64622,0,0,0,1
133198543469747349,590.042,589.735,-0.354894,-0.138255,0.924629,-1.49217,0.0332928,0.98651,0.160286,0.131129,-0.934315,0.0876682,-0.345504,3.64605,0,0,0,1
133198543470080546,590.042,589.735,-0.354346,-0.137397,0.924968,-1.49322,0.0317812,0.986806,0.158759,0.131282,-0.934576,0.085652,-0.345304,3.64576,0,0,0,1
