133187174727086145,-0.164932,-0.453329,0.875951,5.99403,-0.975498,-0.0561365,-0.212728,0.214466,0.145608,-0.889574,-0.432963,-4.07231,0,0,0,1
133187174727423442,-0.165026,-0.454718,0.875213,5.99418,-0.975338,-0.0566323,-0.213328,0.214354,0.146569,-0.888833,-0.434158,-4.07278,0,0,0,1
133187174727744984,-0.164685,-0.455903,0.874661,5.99445,-0.975337,-0.0568513,-0.213274,0.214343,0.146958,-0.888212,-0.435297,-4.07312,0,0,0,1
133187174728075542,-0.164915,-0.456497,0.874308,5.99482,-0.975344,-0.0563215,-0.21338,0.214344,0.14665,-0.887941,-0.435953,-4.07331,0,0,0,1
133187174728403776,-0.1658,-0.456553,0.874111,5.99526,-0.975197,-0.0558912,-0.214166,0.21427,0.146633,-0.887939,-0.435963,-4.07341,0,0,0,1
133187174730056576,-0.17054,-0.45303,0.875032,5.9979,-0.974845,-0.0517571,-0.216789,0.214135,0.143501,-0.889992,-0.432807,-4.07283,0,0,0,1
133187174730384024,-0.171109,-0.452769,0.875055,5.99818,-0.974811,-0.0511577,-0.217085,0.214153,0.143055,-0.890159,-0.432611,-4.07272,0,0,0,1
133187174730713618,-0.170861,-0.452813,0.875081,5.99822,-0.974925,-0.0508194,-0.216652,0.214218,0.142574,-0.890156,-0.432776,-4.07269,0,0,0,1
133187174736026067,-0.15617,-0.457793,0.875235,5.99736,-0.979071,-0.0453314,-0.198409,0.217772,0.130506,-0.887902,-0.441133,-4.07437,0,0,0,1
133187174736326353,-0.154886,-0.45631,0.876237,5.99732,-0.979704,-0.0432913,-0.195719,0.218338,0.127242,-0.888767,-0.440344,-4.074,0,0,0,1
133187174736664575,-0.154339,-0.454331,0.877361,5.99739,-0.980112,-0.0417061,-0.194011,0.218781,0.124736,-0.889856,-0.438858,-4.07343,0,0,0,1
133187174736989091,-0.154342,-0.452268,0.878426,5.99759,-0.980452,-0.0397037,-0.19271,0.219196,0.122033,-0.890998,-0.437299,-4.0728,0,0,0,1
133187174737339777,-0.154371,-0.450369,0.879396,5.99788,-0.9809,-0.0367475,-0.191008,0.219617,0.11834,-0.892086,-0.436094,-4.07201,0,0,0,1
133187174737984620,-0.154741,-0.446324,0.881391,5.99874,-0.981577,-0.0317581,-0.188411,0.220334,0.112084,-0.894308,-0.433187,-4.07055,0,0,0,1
133187174738306752,-0.153853,-0.443395,0.883023,5.99936,-0.981996,-0.0305161,-0.186421,0.220666,0.109604,-0.895807,-0.430717,-4.06985,0,0,0,1
133187174738636317,-0.153163,-0.440115,0.884782,6.00009,-0.982345,-0.0295206,-0.184736,0.220949,0.107424,-0.897456,-0.427824,-4.0692,0,0,0,1
133187174738961972,-0.152119,-0.437035,0.886488,6.00089,-0.982752,-0.0285456,-0.182711,0.22128,0.105156,-0.898992,-0.425154,-4.06865,0,0,0,1
133187174739953944,-0.150588,-0.43055,0.889916,6.00308,-0.983162,-0.0290397,-0.180417,0.221647,0.103521,-0.9021,-0.418927,-4.06774,0,0,0,1
133187174740295103,-0.150493,-0.429055,0.890654,6.00373,-0.983189,-0.0292743,-0.18023,0.221683,0.103402,-0.902804,-0.417437,-4.06763,0,0,0,1
133187174740616791,-0.150376,-0.428053,0.891155,6.00427,-0.983214,-0.0294623,-0.180062,0.221768,0.103332,-0.903273,-0.416437,-4.06755,0,0,0,1
133187174741959401,-0.149698,-0.426926,0.89181,6.00538,-0.983092,-0.0319309,-0.180306,0.221381,0.105454,-0.903723,-0.414928,-4.06797,0,0,0,1
133187174742263020,-0.148689,-0.42667,0.892101,6.00541,-0.98322,-0.0326333,-0.179484,0.221372,0.105693,-0.903818,-0.414658,-4.06812,0,0,0,1
